Model,n_repeat,id_coord,Mean_Euclidean_Dist,RMSE,MSE,MAE
WcGAN-GP (DA)-RF,1,4,3.735283818898396,2.97975322470916,8.878929280164638,2.306364871194364
WcGAN-GP (DA)-RF,1,5,1.3149361503083468,0.9298002687103656,0.864528539693868,0.9173357142857081
WcGAN-GP (DA)-RF,1,6,1.9747785630420687,1.6110594224261048,2.5955124625879344,1.261555064402816
WcGAN-GP (DA)-RF,1,7,5.164582337018104,3.6526745096164452,13.34203107320174,3.009349180327871
WcGAN-GP (DA)-RF,1,8,6.885377661646636,4.883077512498347,23.844445993067048,4.345905411508865
WcGAN-GP (DA)-RF,1,9,3.4048067702971383,2.4075619559069734,5.796354571530611,2.363207142857141
WcGAN-GP (DA)-RF,1,10,2.4208518311138594,1.8990017157093284,3.606207516266973,1.5694764344262147
WcGAN-GP (DA)-RF,1,11,5.249236415782336,3.7117706656510587,13.777241474387703,3.630407142857135
WcGAN-GP (DA)-RF,1,12,5.58787039950526,3.9678681303006345,15.743977499455454,3.383963466042144
WcGAN-GP (DA)-RF,1,13,0.4189969653248961,0.2962755954778188,0.0877792284757361,0.2877589285713799
WcGAN-GP (DA)-RF,1,14,6.514652619909827,4.679650878084215,21.89913234075436,4.493884689695554
WcGAN-GP (DA)-RF,1,15,7.598293629249904,5.437277432022657,29.563985872782897,4.806461416861826
WcGAN-GP (DA)-RF,1,16,6.748008532115754,4.7955417984855595,22.997221141022116,4.481417652224826
cGAN (DA)-KNN,2,0,5.180456709887039,4.4552284327618565,19.849060388089672,3.4040515222482446
cGAN (DA)-KNN,2,1,3.6001835984148225,3.761194238674352,14.146582101037138,2.2028571428571424
cGAN (DA)-KNN,2,2,6.7005549572176415,4.73800784796173,22.448718367346938,4.491428571428571
cGAN (DA)-KNN,2,3,6.619929768375511,4.71714090140489,22.251418283706936,4.339355971896956
cGAN (DA)-KNN,2,4,4.945998745600078,3.5934772792064007,12.913078956172635,2.680046838407495
cGAN (DA)-KNN,2,5,5.563933419986334,3.9342950513427972,15.478677551020423,3.934285714285717
cGAN (DA)-KNN,2,6,2.524935014584396,2.0299318590267355,4.120623352291738,1.6618735362997652
cGAN (DA)-KNN,2,7,3.1879890023136843,2.2567335175619174,5.092846169287385,2.1991334894613583
cGAN (DA)-KNN,2,8,5.2632679666686295,3.9619290672293856,15.69688193375711,3.00112412177986
cGAN (DA)-KNN,2,9,3.9690527323073854,2.8065441019015482,7.8766897959183675,2.3185714285714276
cGAN (DA)-KNN,2,10,2.850578574539292,2.138029714610012,4.571171060555369,1.8998360655737696
cGAN (DA)-KNN,2,11,0.8357142857142845,0.5909392385630426,0.34920918367346865,0.5464285714285709
cGAN (DA)-KNN,2,12,3.332439392649425,2.52568818071751,6.379100786216125,2.1446487119437943
cGAN (DA)-KNN,2,13,1.833489480054193,1.2964728445805167,1.680841836734697,1.2964285714285726
cGAN (DA)-KNN,2,14,6.9900439432901305,4.987470257396783,24.87485956841753,4.7467798594847785
cGAN (DA)-KNN,2,15,6.312108892792303,4.5401937477726095,20.613359267313495,3.762822014051524
cGAN (DA)-KNN,2,16,6.97861332243015,4.983432083703686,24.834595332887265,4.167857142857143
cGAN (DA)-RF,2,0,5.224107304396015,3.80413849905724,14.471469720009472,3.11965889929743
cGAN (DA)-RF,2,1,6.080221247989737,4.537702473444753,20.59074373750663,4.003819320843088
cGAN (DA)-RF,2,2,7.347739939643005,5.1956367377168,26.994641110312475,5.171812499999999
cGAN (DA)-RF,2,3,3.7121238636071734,2.9776677928422326,8.866505484529933,2.4238698477751823
cGAN (DA)-RF,2,4,4.192480602156908,3.1841868391847536,10.139045826837393,2.330847189695528
cGAN (DA)-RF,2,5,1.9517589398241988,1.3801019815911575,1.9046814795918394,1.3330714285714294
cGAN (DA)-RF,2,6,2.152997193641043,1.7203070619911103,2.959456387536486,1.3969596601983978
cGAN (DA)-RF,2,7,5.160129544317385,3.652225744365157,13.338752887803626,2.926578688524593
cGAN (DA)-RF,2,8,6.869042179284373,4.869856356226796,23.715500930282523,4.371983619103381
cGAN (DA)-RF,2,9,3.6531612712380417,2.5831751076604874,6.672793636836771,2.5681500000000064
cGAN (DA)-RF,2,10,2.3429540189610982,1.7852960504164588,3.1872819876326073,1.5541291422716528
cGAN (DA)-RF,2,11,3.8790517776742415,2.7429038165671877,7.523521346938844,2.4055714285714385
cGAN (DA)-RF,2,12,5.12210192332747,3.6552679310326823,13.360983647635946,3.0296246487119434
cGAN (DA)-RF,2,13,0.47950278520614387,0.33905967101710094,0.11496146051022471,0.33739285714288725
cGAN (DA)-RF,2,14,6.4089708943566155,4.574467506153815,20.925752964857107,4.440557581967218
cGAN (DA)-RF,2,15,7.744896895151474,5.567566212262459,30.997793527926554,5.0778403981264635
cGAN (DA)-RF,2,16,7.115435028807289,5.074503483341184,25.75058560244181,4.831844086651049
WcGAN (DA)-KNN,2,0,4.974028783613822,4.097650025443086,16.79073573101372,3.2726697892271672
WcGAN (DA)-KNN,2,1,5.081135113937091,4.0532880782849725,16.429144245567084,3.0738758782201407
WcGAN (DA)-KNN,2,2,6.7005549572176415,4.73800784796173,22.448718367346938,4.491428571428571
WcGAN (DA)-KNN,2,3,6.620076833041976,4.717227584323421,22.25223608230178,4.339215456674474
WcGAN (DA)-KNN,2,4,4.9929173728995195,3.623466424951863,13.129508932753435,2.6740046838407503
WcGAN (DA)-KNN,2,5,5.563933419986334,3.9342950513427972,15.478677551020423,3.934285714285717
WcGAN (DA)-KNN,2,6,2.2072000674952723,1.8932485742591827,3.584390163934428,1.4476580796252931
WcGAN (DA)-KNN,2,7,3.436388760230997,2.4312947432327205,5.9111941284710605,2.278700234192038
WcGAN (DA)-KNN,2,8,5.578559844319507,4.115939198625859,16.94095548678488,3.2335714285714294
WcGAN (DA)-KNN,2,9,3.9690527323073854,2.8065441019015482,7.8766897959183675,2.3185714285714276
WcGAN (DA)-KNN,2,10,2.3864645389567443,1.8213177263420357,3.3171982602877224,1.4486416861826699
WcGAN (DA)-KNN,2,11,0.8357142857142845,0.5909392385630426,0.34920918367346865,0.5464285714285709
WcGAN (DA)-KNN,2,12,3.3326178480481885,2.525738102190422,6.379352960856473,2.1448243559718976
WcGAN (DA)-KNN,2,13,1.833489480054193,1.2964728445805167,1.680841836734697,1.2964285714285726
WcGAN (DA)-KNN,2,14,6.931738104813178,4.95952225929895,24.596861040481762,4.667248243559719
WcGAN (DA)-KNN,2,15,6.294991702286421,4.532704110944929,20.54540655737706,3.7388992974238886
WcGAN (DA)-KNN,2,16,7.019445112200966,5.014315678767133,25.143361726329893,4.293512880562062
WcGAN (DA)-RF,2,0,5.01372598239018,3.715506490124746,13.80498847815911,3.1249478922716656
WcGAN (DA)-RF,2,1,6.435105838410438,4.753461821292845,22.59539928648869,4.163573185011703
WcGAN (DA)-RF,2,2,6.323776766138971,4.471585434046804,19.995076293979544,4.454849999999996
WcGAN (DA)-RF,2,3,3.9336488936995293,3.1003359993595994,9.612083308925087,2.5451233313817365
WcGAN (DA)-RF,2,4,3.825344868460123,3.035456628318112,9.213996942400362,2.3277439110070133
WcGAN (DA)-RF,2,5,1.2120338313625276,0.8570373411839552,0.7345130041836634,0.8354357142857064
WcGAN (DA)-RF,2,6,2.0943571055895362,1.7148052093874415,2.940556906142307,1.324999355971898
WcGAN (DA)-RF,2,7,5.136341651556655,3.6321791880216545,13.192725653897647,2.8796311475409913
WcGAN (DA)-RF,2,8,6.813708366499675,4.83202087936525,23.34842577862172,4.353937016978927
WcGAN (DA)-RF,2,9,3.7719953940679654,2.6672035217498817,7.113974626434972,2.6668125000000034
WcGAN (DA)-RF,2,10,2.4319196966482903,1.8899590237450017,3.5719451114351597,1.588284923887575
WcGAN (DA)-RF,2,11,5.2405234206759275,3.705609647726871,13.731542861326465,3.628992857142849
WcGAN (DA)-RF,2,12,5.64180421558257,4.01017351874719,16.081491650461217,3.379374765807953
WcGAN (DA)-RF,2,13,0.282888444899538,0.20003233770778037,0.04001293612883949,0.1664839285714619
WcGAN (DA)-RF,2,14,6.287499379494451,4.5154353517760075,20.38915641606852,4.372928044496492
WcGAN (DA)-RF,2,15,8.195002559707154,5.83658448296081,34.06571842673891,5.377117447306794
WcGAN (DA)-RF,2,16,7.381962718997431,5.25816148124537,27.648262162852504,4.99299045667447
WcGAN-GP (DA)-KNN,2,0,4.815158177364577,3.9105007641173786,15.292016226162602,3.1965105386416868
WcGAN-GP (DA)-KNN,2,1,3.5919825373147187,3.768673286970859,14.202898343927737,2.2220725995316157
WcGAN-GP (DA)-KNN,2,2,6.6622059225981625,4.71089098553034,22.192493877551016,4.470000000000001
WcGAN-GP (DA)-KNN,2,3,6.61896383872636,4.716836525146011,22.248546804951495,4.339110070257612
WcGAN-GP (DA)-KNN,2,4,4.8807489197560034,3.5603224552390422,12.675895985279363,2.6360655737704923
WcGAN-GP (DA)-KNN,2,5,4.810643174784638,3.4016384107590008,11.571143877551021,3.400714285714286
WcGAN-GP (DA)-KNN,2,6,2.3491474648711415,1.9158116143957014,3.6703341418534636,1.5272950819672133
WcGAN-GP (DA)-KNN,2,7,5.389665166663983,3.82824329661001,14.655446738039476,2.765690866510538
WcGAN-GP (DA)-KNN,2,8,7.2599504624471205,5.154225301408365,26.566038457678154,4.390081967213114
WcGAN-GP (DA)-KNN,2,9,3.9690527323073854,2.8065441019015482,7.8766897959183675,2.3185714285714276
WcGAN-GP (DA)-KNN,2,10,2.989769064721873,2.23642694270501,5.001605470056877,1.9500351288056208
WcGAN-GP (DA)-KNN,2,11,0.8357142857142845,0.5909392385630426,0.34920918367346865,0.5464285714285709
WcGAN-GP (DA)-KNN,2,12,3.1682631370670205,2.3531684505024884,5.537401756440281,2.082049180327869
WcGAN-GP (DA)-KNN,2,13,1.794194720167675,1.2686872533996623,1.6095673469387788,1.2685714285714296
WcGAN-GP (DA)-KNN,2,14,6.856419426612407,4.9311744271705695,24.316481231180994,4.619648711943795
WcGAN-GP (DA)-KNN,2,15,6.572589156793513,4.74923928863095,22.555273820675808,3.9635480093676816
WcGAN-GP (DA)-KNN,2,16,6.696167291323494,4.80246083206233,23.06363004349281,4.413021077283375
WcGAN-GP (DA)-RF,2,0,5.2336760661620225,3.797450528452657,14.420630516045364,3.218628349782537
WcGAN-GP (DA)-RF,2,1,6.483719821649659,4.819669305631103,23.2292122156426,4.225068517898954
WcGAN-GP (DA)-RF,2,2,6.804794019644966,4.811715995868617,23.152610824897923,4.802442857142853
WcGAN-GP (DA)-RF,2,3,3.045457076218232,2.827621206101005,7.995441685192102,1.935930624790907
WcGAN-GP (DA)-RF,2,4,3.889993504182539,3.11425389165604,9.698577301694788,2.384985346269641
WcGAN-GP (DA)-RF,2,5,1.2511968748329758,0.8847297947938135,0.7827468097959034,0.8731714285714185
WcGAN-GP (DA)-RF,2,6,1.8064623146200425,1.579762010094634,2.495648008538238,1.1481159961525664
WcGAN-GP (DA)-RF,2,7,5.359307488762092,3.7897740489410476,14.362387342027022,3.10492675644028
WcGAN-GP (DA)-RF,2,8,7.083966876563526,5.017641508183158,25.17672630464256,4.496277563566408
WcGAN-GP (DA)-RF,2,9,3.6367689554263865,2.5715839899907142,6.6130442175765625,2.5395107142857207
WcGAN-GP (DA)-RF,2,10,2.3754254164598954,1.8799512051315617,3.534216533675611,1.5795770199063048
WcGAN-GP (DA)-RF,2,11,5.201849959173662,3.6782633808466616,13.529621498877514,3.5181642857142803
WcGAN-GP (DA)-RF,2,12,5.702839759263547,4.056847077505879,16.45800821026799,3.3722519739043046
WcGAN-GP (DA)-RF,2,13,0.6862318246904425,0.48523917670462985,0.23545705860898697,0.4797221938774942
WcGAN-GP (DA)-RF,2,14,6.4138660797929585,4.678050753591181,21.88415885317502,4.387088290398132
WcGAN-GP (DA)-RF,2,15,7.094715438834445,5.205401395880201,27.096203692231544,4.678563231850118
WcGAN-GP (DA)-RF,2,16,6.762415992875818,4.821404012953184,23.245936656121067,4.4271471729675484
cGAN (DA)-KNN,3,0,5.180456709887039,4.4552284327618565,19.849060388089672,3.4040515222482446
cGAN (DA)-KNN,3,1,3.6001835984148225,3.761194238674352,14.146582101037138,2.2028571428571424
cGAN (DA)-KNN,3,2,6.7005549572176415,4.73800784796173,22.448718367346938,4.491428571428571
cGAN (DA)-KNN,3,3,6.619929768375511,4.71714090140489,22.251418283706936,4.339355971896956
cGAN (DA)-KNN,3,4,4.945998745600078,3.5934772792064007,12.913078956172635,2.680046838407495
cGAN (DA)-KNN,3,5,5.563933419986334,3.9342950513427972,15.478677551020423,3.934285714285717
cGAN (DA)-KNN,3,6,2.524935014584396,2.0299318590267355,4.120623352291738,1.6618735362997652
cGAN (DA)-KNN,3,7,3.1879890023136843,2.2567335175619174,5.092846169287385,2.1991334894613583
cGAN (DA)-KNN,3,8,5.2632679666686295,3.9619290672293856,15.69688193375711,3.00112412177986
cGAN (DA)-KNN,3,9,3.9690527323073854,2.8065441019015482,7.8766897959183675,2.3185714285714276
cGAN (DA)-KNN,3,10,2.850578574539292,2.138029714610012,4.571171060555369,1.8998360655737696
cGAN (DA)-KNN,3,11,0.8357142857142845,0.5909392385630426,0.34920918367346865,0.5464285714285709
cGAN (DA)-KNN,3,12,3.332439392649425,2.52568818071751,6.379100786216125,2.1446487119437943
cGAN (DA)-KNN,3,13,1.833489480054193,1.2964728445805167,1.680841836734697,1.2964285714285726
cGAN (DA)-KNN,3,14,6.9900439432901305,4.987470257396783,24.87485956841753,4.7467798594847785
cGAN (DA)-KNN,3,15,6.312108892792303,4.5401937477726095,20.613359267313495,3.762822014051524
cGAN (DA)-KNN,3,16,6.97861332243015,4.983432083703686,24.834595332887265,4.167857142857143
cGAN (DA)-RF,3,0,5.152349497489612,3.765157813467862,14.17641336031809,3.104424063231854
cGAN (DA)-RF,3,1,6.12608260785009,4.5738369633794385,20.919984567576044,4.0056396955503475
cGAN (DA)-RF,3,2,7.467480884587762,5.280306371872926,27.88163538084182,5.219689285714285
cGAN (DA)-RF,3,3,3.749711729822509,3.013868365823248,9.083402526510097,2.42975603044497
cGAN (DA)-RF,3,4,4.218692898902224,3.2170224829929532,10.349233656082147,2.38150398126462
cGAN (DA)-RF,3,5,2.2036403425667634,1.5582090295252051,2.4280153796938815,1.4988642857142869
cGAN (DA)-RF,3,6,2.146545887144466,1.7244707219776556,2.973799270958137,1.3715862347715597
cGAN (DA)-RF,3,7,5.2433287203164145,3.7110886873972255,13.772179245727663,3.027650585480095
cGAN (DA)-RF,3,8,6.942117909163069,4.9226382012561505,24.23236686046639,4.423081528103044
cGAN (DA)-RF,3,9,3.6006124542803,2.546017482846337,6.482205022959199,2.5273928571428605
cGAN (DA)-RF,3,10,2.419491395435777,1.8656532848376302,3.4806621792254395,1.6091834894613464
cGAN (DA)-RF,3,11,3.8636462624081616,2.73201047225487,7.463881220510279,2.4004928571428703
cGAN (DA)-RF,3,12,5.179177736970045,3.6908859205106044,13.62263887822341,3.074655649882902
cGAN (DA)-RF,3,13,0.06948290945710311,0.04913183645368848,0.002413937353311992,0.046655357142813436
cGAN (DA)-RF,3,14,6.381981786856281,4.578050882151171,20.958549879565116,4.407229742388764
cGAN (DA)-RF,3,15,7.848316594004466,5.6253817090039,31.64491937199564,5.133839929742389
cGAN (DA)-RF,3,16,6.9857956659006275,4.973344403367126,24.73415455450312,4.723121311475405
WcGAN (DA)-KNN,3,0,4.937885122770267,4.0966378310637435,16.78244151890265,3.2721779859484785
WcGAN (DA)-KNN,3,1,3.603611689816396,3.7630427448051282,14.160490699230513,2.2084074941451983
WcGAN (DA)-KNN,3,2,6.753943066000446,4.775758941716778,22.80787346938776,4.367142857142856
WcGAN (DA)-KNN,3,3,6.628836061489575,4.721343699967396,22.29108633322182,4.33324355971897
WcGAN (DA)-KNN,3,4,4.945998745600078,3.5934772792064007,12.913078956172635,2.680046838407495
WcGAN (DA)-KNN,3,5,5.563933419986334,3.9342950513427972,15.478677551020423,3.934285714285717
WcGAN (DA)-KNN,3,6,2.0705374149713602,1.730753906049458,2.9955090833054556,1.3789812646370025
WcGAN (DA)-KNN,3,7,3.4688880423980004,2.4620382175500746,6.061632184677148,2.196814988290398
WcGAN (DA)-KNN,3,8,5.5886242441272955,4.104844792374995,16.849750769488118,3.2600585480093676
WcGAN (DA)-KNN,3,9,3.881835248688329,2.744872027796485,7.534322448979587,2.404285714285713
WcGAN (DA)-KNN,3,10,2.794944975188322,2.10266698448455,4.421208447641351,1.8291920374707251
WcGAN (DA)-KNN,3,11,0.8357142857142845,0.5909392385630426,0.34920918367346865,0.5464285714285709
WcGAN (DA)-KNN,3,12,3.372741082030566,2.5770469359333266,6.641170910003347,2.222985948477752
WcGAN (DA)-KNN,3,13,1.833489480054193,1.2964728445805167,1.680841836734697,1.2964285714285726
WcGAN (DA)-KNN,3,14,6.9263026735856466,4.9494591389176374,24.49714576781532,4.623231850117096
WcGAN (DA)-KNN,3,15,6.771950828712976,4.819410865864352,23.226721094011385,3.904953161592507
WcGAN (DA)-KNN,3,16,7.055929886111225,5.061344124763767,25.617204349280705,4.197119437939111
WcGAN (DA)-RF,3,0,4.714834711026848,3.4506128983594544,11.906729374324636,3.0736895199063263
WcGAN (DA)-RF,3,1,6.471253692494451,4.784497980613404,22.89142092649374,4.182149648711938
WcGAN (DA)-RF,3,2,7.853447697921727,5.553226122894332,30.83832037199601,5.255094642857135
WcGAN (DA)-RF,3,3,4.023664862466743,3.1787963720322816,10.104746374845595,2.5650657786885347
WcGAN (DA)-RF,3,4,3.8027243698053734,3.0295348677245855,9.178081514759022,2.342154449648698
WcGAN (DA)-RF,3,5,1.1433505657157088,0.8084709382910532,0.653625258061216,0.788378571428564
WcGAN (DA)-RF,3,6,1.5253520954873552,1.4249759011833358,2.03055631895326,0.9954662177986031
WcGAN (DA)-RF,3,7,4.736215881363984,3.3507002644562087,11.227192262226907,2.5507765222482495
WcGAN (DA)-RF,3,8,6.473604112460251,4.591241420942132,21.079497785374727,4.1547586651053905
WcGAN (DA)-RF,3,9,3.715611716083088,2.627334240698536,6.902885212346952,2.626135714285717
WcGAN (DA)-RF,3,10,2.4644883766736125,1.9297924585799893,3.7240989331921996,1.6043485362997556
WcGAN (DA)-RF,3,11,4.492509514623159,3.1766839423351203,10.0913208694898,3.126149999999999
WcGAN (DA)-RF,3,12,5.048388854689599,3.584199151266721,12.84648355594108,3.0056779943124763
WcGAN (DA)-RF,3,13,0.43075938356656324,0.30459288117965394,0.0927768232653228,0.24004285714288942
WcGAN (DA)-RF,3,14,6.5208456912469135,4.679999186306455,21.902392383829085,4.471272014051527
WcGAN (DA)-RF,3,15,8.686889650371555,6.1850174062876695,38.25444031608145,5.6323812646370035
WcGAN (DA)-RF,3,16,7.604987136520486,5.426795432914919,29.45010867070622,5.11849338407493
WcGAN-GP (DA)-KNN,3,0,4.372975382647137,3.361741068410904,11.301303011040485,2.929882903981265
WcGAN-GP (DA)-KNN,3,1,3.6046387245100773,3.7627602173131245,14.158364452994313,2.204648711943794
WcGAN-GP (DA)-KNN,3,2,6.681373590903629,4.724444573768671,22.320376530612236,4.480714285714285
WcGAN-GP (DA)-KNN,3,3,5.311919426571495,3.8495112831940035,14.818737119437943,3.1668969555035136
WcGAN-GP (DA)-KNN,3,4,4.491315487846994,3.314954323154929,10.988922164603554,2.6155854800936775
WcGAN-GP (DA)-KNN,3,5,5.396624795524835,3.8159899884350783,14.56177959183675,3.7800000000000016
WcGAN-GP (DA)-KNN,3,6,2.635567903656585,2.112462138449683,4.462496286383408,1.7306557377049174
WcGAN-GP (DA)-KNN,3,7,5.418378775675065,3.8382705558388324,14.732320859819339,3.2813466042154564
WcGAN-GP (DA)-KNN,3,8,6.859354220723954,4.88686052127876,23.88140575443292,3.89367681498829
WcGAN-GP (DA)-KNN,3,9,3.9690527323073854,2.8065441019015482,7.8766897959183675,2.3185714285714276
WcGAN-GP (DA)-KNN,3,10,2.8383055619890616,2.136666549666333,4.565343944463031,1.889754098360655
WcGAN-GP (DA)-KNN,3,11,1.5414517408559227,1.0899709788310321,1.1880367346938783,1.075714285714286
WcGAN-GP (DA)-KNN,3,12,3.235779199550456,2.376640237604972,5.648418819003016,2.1154918032786894
WcGAN-GP (DA)-KNN,3,13,1.7637367567011748,1.2471502208913685,1.5553836734693893,1.2471428571428573
WcGAN-GP (DA)-KNN,3,14,6.4791172456538675,4.643188359650264,21.559198143191704,4.396615925058549
WcGAN-GP (DA)-KNN,3,15,6.242026164218491,4.5248369951546294,20.474149832719977,3.8260538641686184
WcGAN-GP (DA)-KNN,3,16,6.822744649176178,4.878049469576407,23.795366627634667,4.060081967213114
WcGAN-GP (DA)-RF,3,0,5.367733758959259,3.9018080660365646,15.224106184187997,3.2016662679826027
WcGAN-GP (DA)-RF,3,1,6.436684592431211,4.779206073090395,22.840810689064117,4.164067748410831
WcGAN-GP (DA)-RF,3,2,6.3495254987266225,4.48979253746649,20.15823702948979,4.455621428571426
WcGAN-GP (DA)-RF,3,3,4.030258045080656,3.196479383513069,10.21748044922409,2.531589068250256
WcGAN-GP (DA)-RF,3,4,3.7395910554696448,3.0078602026825974,9.047222998881795,2.335883656741372
WcGAN-GP (DA)-RF,3,5,1.0686632886413687,0.7556590582034284,0.5710206122448923,0.7358571428571381
WcGAN-GP (DA)-RF,3,6,1.9544435255910548,1.610269381065735,2.5929674795978253,1.1422540899966578
WcGAN-GP (DA)-RF,3,7,5.366404505932743,3.7965286792150423,14.413630012102315,3.2448256440281047
WcGAN-GP (DA)-RF,3,8,7.110637757040616,5.037523039527283,25.3766383737682,4.609441359986618
